team_id,year,league_id,sub_league_id,division_id,level_id,split_id,pa,ab,h,k,tb,s,d,t,hr,sb,cs,rbi,r,bb,ibb,hp,sh,sf,ci,gdp,g,gs,ebh,pitches_seen,avg,obp,slg,rc,rc27,iso,woba,ops,sbp,ws
7,2000,100,0,1,1,0,6448,5831,1631,870,2532,1113,305,43,170,105,33,780,810,494,66,38,32,53,0,146,162,1458,518,0,0.2797,0.3371,0.4342,846.7569,5.1215,0.1545,0.0000,0.7714,76.0870,0.0000
7,2001,100,0,1,1,0,6331,5761,1603,922,2532,1075,311,33,184,110,44,807,835,437,56,60,27,44,2,154,162,1458,528,0,0.2783,0.3332,0.4395,823.6631,5.0235,0.1613,0.0000,0.7727,71.4286,0.0000
7,2002,100,0,1,1,0,6275,5644,1527,868,2354,1054,275,42,156,162,58,746,783,497,45,53,30,51,0,143,162,1458,473,0,0.2706,0.3326,0.4171,780.7927,4.7923,0.1465,0.0000,0.7497,73.6364,0.0000
7,2003,100,0,1,1,0,6314,5728,1521,997,2443,1003,302,28,188,126,38,765,796,448,41,85,16,37,0,140,162,1458,518,0,0.2655,0.3261,0.4265,791.5211,4.8155,0.1610,0.0000,0.7526,76.8293,0.0000
7,2004,100,0,1,1,0,6165,5552,1388,1057,2226,904,293,28,163,64,32,684,702,468,47,72,23,48,2,137,162,1458,484,0,0.2500,0.3140,0.4009,691.9494,4.2422,0.1509,0.0000,0.7149,66.6667,0.0000
7,2005,100,0,1,1,0,6247,5678,1505,1021,2358,1012,290,46,157,47,32,734,763,438,51,65,19,46,1,161,162,1458,493,0,0.2651,0.3225,0.4153,736.2751,4.4864,0.1502,0.0000,0.7378,59.4937,0.0000
7,2006,100,0,1,1,0,6386,5826,1574,1087,2420,1043,355,37,139,68,41,723,743,414,27,69,27,48,2,136,162,1458,531,0,0.2702,0.3236,0.4154,769.4689,4.6127,0.1452,0.0000,0.7390,62.3853,0.0000
7,2007,100,0,1,1,0,6380,5763,1582,1066,2315,1104,335,31,112,83,21,728,757,469,66,79,26,43,0,155,162,1458,478,0,0.2745,0.3352,0.4017,771.6034,4.7070,0.1272,0.0000,0.7369,79.8077,0.0000
7,2008,100,0,1,1,0,6377,5825,1637,1062,2467,1122,339,37,139,74,23,763,796,418,47,75,15,43,1,134,162,1458,515,0,0.2810,0.3349,0.4235,820.5155,5.0316,0.1425,0.0000,0.7584,76.2887,0.0000
7,2009,100,0,1,1,0,6254,5723,1578,998,2388,1094,301,40,143,101,34,703,731,429,52,34,25,43,0,146,162,1458,484,0,0.2757,0.3277,0.4173,768.5448,4.7236,0.1415,0.0000,0.7449,74.8148,0.0000
7,2010,100,0,1,1,0,6242,5650,1446,955,2162,1007,282,37,120,78,24,645,683,492,47,49,15,35,1,123,162,1458,439,0,0.2559,0.3191,0.3827,694.9015,4.2632,0.1267,0.0000,0.7018,76.4706,0.0000
7,2011,100,0,1,1,0,6410,5851,1605,946,2482,1063,360,29,153,113,55,752,793,450,47,41,29,36,3,108,164,1476,542,0,0.2743,0.3286,0.4242,811.5764,4.8978,0.1499,0.0000,0.7528,67.2619,0.0000
7,2012,100,0,1,1,0,6225,5715,1548,1067,2399,1067,275,42,164,144,32,688,717,406,45,45,20,39,0,160,162,1458,481,0,0.2709,0.3222,0.4198,757.6686,4.6304,0.1489,0.0000,0.7419,81.8182,0.0000
7,2013,100,0,1,1,0,6350,5795,1539,1161,2387,1051,295,26,167,130,30,746,780,439,54,53,8,55,0,108,162,1458,488,0,0.2656,0.3202,0.4119,775.4563,4.6976,0.1463,0.0000,0.7322,81.2500,0.0000
7,2014,100,0,1,1,0,6180,5671,1492,1049,2260,1045,272,29,146,105,35,710,743,396,48,65,8,38,2,146,162,1458,447,0,0.2631,0.3165,0.3985,701.5433,4.2991,0.1354,0.0000,0.7151,75.0000,0.0000
7,2015,100,0,1,1,0,6312,5816,1521,1090,2355,1031,296,44,150,98,31,673,701,386,57,65,10,33,2,134,162,1458,490,0,0.2615,0.3130,0.4049,724.7359,4.3455,0.1434,0.0000,0.7179,75.9690,0.0000
7,2016,100,0,1,1,0,6202,5726,1541,1241,2354,1053,304,43,141,144,52,677,697,375,51,51,12,38,0,120,162,1458,488,0,0.2691,0.3178,0.4111,738.7169,4.5258,0.1420,0.0000,0.7289,73.4694,0.0000
7,2017,100,0,1,1,0,6177,5673,1530,1146,2394,1046,278,32,174,115,34,735,765,402,50,53,8,41,0,132,162,1458,484,0,0.2697,0.3218,0.4220,761.1059,4.7154,0.1523,0.0000,0.7438,77.1812,0.0000
8,2000,100,0,1,1,0,6259,5651,1555,1002,2402,1034,338,40,143,123,72,761,784,507,38,39,19,43,0,133,162,1458,521,0,0.2752,0.3367,0.4251,796.7744,4.9308,0.1499,0.0000,0.7618,63.0769,0.0000
8,2001,100,0,1,1,0,6450,5818,1633,1053,2599,1062,348,51,172,198,69,830,867,490,55,69,19,54,0,118,162,1458,571,0,0.2807,0.3408,0.4467,892.4457,5.4209,0.1660,0.0000,0.7876,74.1573,0.0000
8,2002,100,0,1,1,0,6286,5627,1569,920,2508,1022,328,46,173,135,66,835,867,500,31,74,32,52,1,121,161,1449,547,0,0.2788,0.3427,0.4457,859.9118,5.3633,0.1669,0.0000,0.7884,67.1642,0.0000
8,2003,100,0,1,1,0,6229,5660,1516,945,2419,1004,298,37,177,134,61,738,762,441,42,54,29,45,0,118,162,1458,512,0,0.2678,0.3244,0.4274,777.8986,4.7767,0.1595,0.0000,0.7517,68.7179,0.0000
8,2004,100,0,1,1,0,6354,5677,1538,982,2456,1010,318,30,180,138,57,828,855,525,42,74,27,50,1,118,163,1467,528,0,0.2709,0.3378,0.4326,837.7397,5.1512,0.1617,0.0000,0.7704,70.7692,0.0000
8,2005,100,0,1,1,0,6393,5742,1564,921,2371,1092,284,41,147,164,59,763,798,505,54,64,29,53,0,125,162,1458,472,0,0.2724,0.3352,0.4129,802.6539,4.8766,0.1405,0.0000,0.7481,73.5426,0.0000
8,2006,100,0,1,1,0,6324,5710,1631,905,2484,1137,296,37,161,128,69,776,802,483,45,57,30,43,1,134,162,1458,494,0,0.2856,0.3450,0.4350,845.7202,5.2433,0.1494,0.0000,0.7800,64.9746,0.0000
8,2007,100,0,1,1,0,6409,5763,1571,956,2379,1053,357,32,129,139,49,742,763,509,55,64,28,42,3,111,162,1458,518,0,0.2726,0.3362,0.4128,812.1702,4.9590,0.1402,0.0000,0.7490,73.9362,0.0000
8,2008,100,0,1,1,0,6266,5638,1504,1021,2270,1032,311,28,133,113,38,712,752,511,66,46,33,38,0,151,162,1458,472,0,0.2668,0.3307,0.4026,744.8983,4.5772,0.1359,0.0000,0.7333,74.8344,0.0000
8,2009,100,0,1,1,0,6477,5775,1613,1023,2445,1109,318,44,142,120,50,818,851,569,63,39,42,51,1,136,162,1458,504,0,0.2793,0.3452,0.4234,847.6422,5.1534,0.1441,0.0000,0.7686,70.5882,0.0000
8,2010,100,0,1,1,0,6249,5674,1513,1073,2327,1039,290,28,156,72,28,684,714,480,30,32,14,48,1,150,162,1458,474,0,0.2667,0.3248,0.4101,745.5400,4.5739,0.1435,0.0000,0.7349,72.0000,0.0000
8,2011,100,0,1,1,0,6138,5605,1409,1132,2133,960,292,39,118,93,27,584,613,426,42,42,27,38,0,124,162,1458,449,0,0.2514,0.3072,0.3806,654.0466,4.0026,0.1292,0.0000,0.6877,77.5000,0.0000
8,2012,100,0,1,1,0,6183,5599,1504,1151,2296,1027,302,35,140,115,30,720,752,474,45,62,8,38,2,142,162,1458,477,0,0.2686,0.3305,0.4101,757.7715,4.7438,0.1415,0.0000,0.7405,79.3103,0.0000
8,2013,100,0,1,1,0,6144,5521,1324,1346,2093,871,284,22,147,56,24,615,641,496,30,62,10,55,0,111,162,1458,453,0,0.2398,0.3068,0.3791,652.0541,4.0040,0.1393,0.0000,0.6859,70.0000,0.0000
8,2014,100,0,1,1,0,6228,5603,1377,1378,2154,921,284,23,149,69,32,658,681,523,23,53,12,33,4,121,162,1458,456,0,0.2458,0.3144,0.3844,681.6690,4.1603,0.1387,0.0000,0.6988,68.3168,0.0000
8,2015,100,0,1,1,0,6061,5554,1341,1353,2240,828,301,38,174,56,33,620,648,420,42,37,9,41,0,112,162,1458,513,0,0.2414,0.2971,0.4033,655.3691,4.0143,0.1619,0.0000,0.7004,62.9213,0.0000
8,2016,100,0,1,1,0,6188,5597,1384,1413,2329,879,263,44,198,64,32,686,710,489,48,53,9,39,1,116,162,1458,505,0,0.2473,0.3118,0.4161,722.9480,4.4272,0.1688,0.0000,0.7279,66.6667,0.0000
8,2017,100,0,1,1,0,6149,5603,1403,1562,2391,854,300,59,190,78,26,724,747,458,43,44,13,30,1,87,162,1458,549,0,0.2504,0.3105,0.4267,750.0459,4.6490,0.1763,0.0000,0.7372,75.0000,0.0000
9,2000,100,0,0,1,0,6396,5677,1550,950,2507,1019,305,26,200,108,48,845,872,602,42,49,11,54,3,115,161,1449,531,0,0.2730,0.3449,0.4416,878.3515,5.4456,0.1686,0.0000,0.7865,69.2308,0.0000
9,2001,100,0,0,1,0,6267,5615,1516,1057,2498,988,290,22,216,152,66,812,837,526,68,64,14,47,1,129,160,1440,528,0,0.2700,0.3369,0.4449,837.0095,5.1893,0.1749,0.0000,0.7817,69.7248,0.0000
9,2002,100,0,0,1,0,6391,5575,1511,1031,2582,951,297,15,248,100,56,879,917,672,49,83,12,47,2,138,161,1449,560,0,0.2710,0.3553,0.4631,923.7053,5.7772,0.1921,0.0000,0.8185,64.1026,0.0000
9,2003,100,0,0,1,0,6354,5592,1500,1105,2520,970,278,14,238,101,59,859,889,610,41,79,22,50,1,137,162,1458,530,0,0.2682,0.3458,0.4506,871.6246,5.3977,0.1824,0.0000,0.7964,63.1250,0.0000
9,2004,100,0,0,1,0,6517,5645,1538,986,2536,1025,260,21,232,97,42,899,932,714,45,82,32,44,0,142,162,1458,513,0,0.2725,0.3599,0.4492,930.7385,5.7545,0.1768,0.0000,0.8092,69.7842,0.0000
9,2005,100,0,0,1,0,6456,5677,1549,990,2635,1010,256,19,264,127,45,896,922,636,54,81,20,41,1,119,162,1458,539,0,0.2729,0.3521,0.4642,946.0270,5.8678,0.1913,0.0000,0.8163,73.8372,0.0000
9,2006,100,0,0,1,0,6464,5677,1571,1092,2510,1060,284,26,201,174,52,894,919,645,50,69,21,49,3,140,162,1458,511,0,0.2767,0.3548,0.4421,910.1262,5.6258,0.1654,0.0000,0.7969,76.9912,0.0000
9,2007,100,0,0,1,0,6419,5652,1584,1071,2452,1087,295,33,169,188,58,857,897,594,30,82,20,68,3,129,162,1458,497,0,0.2803,0.3533,0.4338,892.8763,5.5509,0.1536,0.0000,0.7872,76.4228,0.0000
9,2008,100,0,0,1,0,6534,5747,1610,1140,2525,1099,301,16,194,189,46,872,899,621,42,79,32,54,1,128,162,1458,511,0,0.2801,0.3553,0.4394,928.2527,5.7000,0.1592,0.0000,0.7947,80.4255,0.0000
9,2009,100,0,0,1,0,6568,5794,1649,1035,2727,1081,299,28,241,133,53,956,980,638,27,57,22,57,0,131,162,1458,568,0,0.2846,0.3581,0.4707,990.1929,6.0652,0.1861,0.0000,0.8287,71.5054,0.0000
9,2010,100,0,0,1,0,6539,5716,1593,1125,2673,1037,278,32,246,82,24,946,994,687,25,61,16,57,2,121,162,1458,556,0,0.2787,0.3590,0.4676,988.1765,6.1462,0.1889,0.0000,0.8266,77.3585,0.0000
9,2011,100,0,0,1,0,6342,5630,1489,1230,2463,987,251,30,221,59,24,818,840,563,26,73,24,50,2,128,162,1458,502,0,0.2645,0.3364,0.4375,837.3611,5.1772,0.1730,0.0000,0.7739,71.0843,0.0000
9,2012,100,0,0,1,0,6415,5716,1527,1284,2537,1004,270,19,234,52,16,824,857,561,28,77,14,46,1,143,162,1458,523,0,0.2671,0.3383,0.4438,861.2727,5.2755,0.1767,0.0000,0.7821,76.4706,0.0000
9,2013,100,0,0,1,0,5997,5525,1276,1339,1947,886,242,15,133,67,22,555,570,363,16,61,11,35,2,117,162,1458,390,0,0.2310,0.2841,0.3524,549.8886,3.3484,0.1214,0.0000,0.6365,75.2809,0.0000
9,2014,100,0,0,1,0,6200,5613,1415,1174,2142,997,249,29,140,102,30,647,678,476,34,56,9,45,1,139,162,1458,418,0,0.2521,0.3145,0.3816,674.7738,4.1210,0.1295,0.0000,0.6962,77.2727,0.0000
9,2015,100,0,0,1,0,6103,5532,1275,1295,2106,824,253,16,182,36,22,585,608,468,17,54,12,37,0,124,162,1458,451,0,0.2305,0.2950,0.3807,617.1975,3.7431,0.1502,0.0000,0.6757,62.0690,0.0000
9,2016,100,0,0,1,0,6177,5621,1428,1223,2283,978,233,29,188,74,31,691,716,464,25,47,15,29,1,126,162,1458,450,0,0.2540,0.3147,0.4062,712.8923,4.3805,0.1521,0.0000,0.7209,70.4762,0.0000
9,2017,100,0,0,1,0,6123,5583,1424,1261,2239,995,222,28,179,73,27,636,666,450,41,52,7,31,0,154,162,1458,429,0,0.2551,0.3149,0.4010,688.7036,4.2474,0.1460,0.0000,0.7160,73.0000,0.0000
10,2000,100,0,2,1,0,6542,5731,1598,1096,2622,1033,324,23,218,34,12,927,952,689,31,60,21,41,0,146,161,1449,565,0,0.2788,0.3599,0.4575,956.5080,5.9329,0.1787,0.0000,0.8174,73.9130,0.0000
10,2001,100,0,2,1,0,6420,5657,1539,988,2534,987,322,17,213,62,26,829,852,604,58,80,15,64,0,155,162,1458,552,0,0.2721,0.3471,0.4479,881.0753,5.4338,0.1759,0.0000,0.7950,70.4545,0.0000
10,2002,100,0,2,1,0,6227,5548,1447,904,2320,967,269,29,182,36,22,751,787,525,35,78,21,54,1,149,162,1458,480,0,0.2608,0.3304,0.4182,762.1630,4.7339,0.1574,0.0000,0.7485,62.0690,0.0000
10,2003,100,0,2,1,0,6421,5770,1606,879,2546,1061,334,27,184,45,13,783,817,507,36,69,24,50,1,158,162,1458,545,0,0.2783,0.3412,0.4412,860.8709,5.2718,0.1629,0.0000,0.7824,77.5862,0.0000
10,2004,100,0,2,1,0,6391,5700,1493,1038,2427,956,329,19,189,42,16,767,792,579,35,52,9,51,0,144,162,1458,537,0,0.2619,0.3328,0.4258,809.7543,4.9386,0.1639,0.0000,0.7586,72.4138,0.0000
10,2005,100,0,2,1,0,6467,5780,1585,925,2432,1078,330,14,163,30,22,790,818,580,30,47,13,45,2,178,162,1458,507,0,0.2742,0.3428,0.4208,819.4208,4.9684,0.1465,0.0000,0.7636,57.6923,0.0000
10,2006,100,0,2,1,0,6316,5642,1458,953,2205,996,313,13,136,50,18,683,710,583,39,38,7,43,3,158,162,1458,462,0,0.2584,0.3297,0.3908,725.9675,4.4447,0.1324,0.0000,0.7205,73.5294,0.0000
10,2007,100,0,2,1,0,6283,5569,1370,1136,2055,959,265,18,128,45,21,613,651,623,29,48,10,33,0,142,162,1458,411,0,0.2460,0.3254,0.3690,677.8136,4.1546,0.1230,0.0000,0.6944,68.1818,0.0000
10,2008,100,0,2,1,0,6201,5525,1337,1162,2039,912,273,27,125,99,22,624,656,558,35,67,19,32,0,148,162,1458,425,0,0.2420,0.3174,0.3690,656.1130,4.0179,0.1271,0.0000,0.6864,81.8182,0.0000
10,2009,100,0,2,1,0,6259,5596,1366,1129,2103,911,300,28,127,115,38,640,665,546,29,54,11,48,4,138,162,1458,455,0,0.2441,0.3149,0.3758,670.1955,4.0527,0.1317,0.0000,0.6907,75.1634,0.0000
10,2010,100,0,2,1,0,6196,5562,1280,1182,1905,889,260,28,103,118,31,540,568,526,43,46,14,48,0,132,162,1458,391,0,0.2301,0.2996,0.3425,582.3016,3.4884,0.1124,0.0000,0.6421,79.1946,0.0000
10,2011,100,0,2,1,0,6199,5531,1371,1044,2108,909,307,35,120,66,32,634,665,540,46,67,21,39,1,145,162,1458,462,0,0.2479,0.3202,0.3811,673.9599,4.1385,0.1332,0.0000,0.7013,67.3469,0.0000
10,2012,100,0,2,1,0,6387,5698,1455,1375,2392,944,275,46,190,85,28,733,756,583,50,50,9,47,0,124,162,1458,511,0,0.2554,0.3274,0.4198,793.2235,4.8117,0.1644,0.0000,0.7472,75.2212,0.0000
10,2013,100,0,2,1,0,6263,5590,1402,1248,2306,893,297,29,183,64,20,728,759,576,38,46,6,45,0,113,162,1458,509,0,0.2508,0.3235,0.4125,760.1560,4.6945,0.1617,0.0000,0.7360,76.1905,0.0000
10,2014,100,0,2,1,0,6270,5591,1411,1196,2150,981,260,31,139,56,14,657,684,573,60,41,16,48,1,149,162,1458,430,0,0.2524,0.3238,0.3845,699.9029,4.2880,0.1322,0.0000,0.7084,80.0000,0.0000
10,2015,100,0,2,1,0,6193,5619,1399,1163,2238,894,319,38,148,48,32,663,689,488,58,40,5,40,1,143,162,1458,505,0,0.2490,0.3115,0.3983,681.4918,4.1442,0.1493,0.0000,0.7098,60.0000,0.0000
10,2016,100,0,2,1,0,5973,5492,1245,1252,2009,808,259,29,149,35,7,558,575,411,36,36,7,26,1,132,162,1458,437,0,0.2267,0.2837,0.3658,559.4181,3.4180,0.1391,0.0000,0.6495,83.3333,0.0000
10,2017,100,0,2,1,0,6046,5473,1143,1524,1899,733,227,20,163,28,19,505,534,489,38,45,9,27,3,116,162,1458,410,0,0.2088,0.2779,0.3470,525.9692,3.1551,0.1381,0.0000,0.6249,59.5745,0.0000
11,2000,100,0,2,1,0,6531,5666,1497,1087,2403,999,277,34,187,135,43,835,861,739,43,40,30,56,0,130,162,1458,498,0,0.2642,0.3501,0.4241,872.3956,5.3195,0.1599,0.0000,0.7742,75.8427,0.0000
11,2001,100,0,2,1,0,6397,5689,1584,982,2402,1105,293,33,153,142,76,784,813,563,44,66,33,46,0,113,162,1458,479,0,0.2784,0.3477,0.4222,844.4734,5.2140,0.1438,0.0000,0.7700,65.1376,0.0000
11,2002,100,0,2,1,0,6253,5579,1410,967,2143,966,287,25,132,109,53,696,736,541,49,63,18,47,5,147,162,1458,444,0,0.2527,0.3233,0.3841,690.3478,4.2037,0.1314,0.0000,0.7074,67.2840,0.0000
11,2003,100,0,2,1,0,6390,5680,1501,1047,2253,1044,292,35,130,130,45,707,740,579,24,56,24,51,0,133,162,1458,457,0,0.2643,0.3355,0.3967,771.6971,4.7012,0.1324,0.0000,0.7322,74.2857,0.0000
11,2004,100,0,2,1,0,6401,5821,1592,1083,2430,1094,312,32,154,102,40,731,754,467,36,55,17,41,0,136,162,1458,498,0,0.2735,0.3311,0.4175,799.1669,4.8348,0.1440,0.0000,0.7486,71.8310,0.0000
11,2005,100,0,2,1,0,6228,5723,1490,1043,2259,1033,282,38,137,139,52,656,675,401,45,54,16,33,1,126,162,1458,457,0,0.2604,0.3132,0.3947,699.0135,4.2317,0.1344,0.0000,0.7079,72.7749,0.0000
11,2006,100,0,2,1,0,6092,5644,1545,918,2427,1053,281,32,179,92,29,715,741,316,18,76,20,35,1,161,162,1458,492,0,0.2737,0.3191,0.4300,745.9182,4.6362,0.1563,0.0000,0.7491,76.0331,0.0000
11,2007,100,0,2,1,0,6270,5806,1558,939,2327,1102,287,25,144,62,29,668,697,339,21,64,16,42,3,165,162,1458,456,0,0.2683,0.3137,0.4008,701.7023,4.2102,0.1324,0.0000,0.7145,68.1319,0.0000
11,2008,100,0,2,1,0,6109,5638,1481,914,2214,1040,285,20,136,76,30,638,674,378,34,41,17,34,1,165,162,1458,441,0,0.2627,0.3119,0.3927,664.3973,4.0742,0.1300,0.0000,0.7046,71.6981,0.0000
11,2009,100,0,2,1,0,6087,5565,1399,1085,2138,966,271,18,144,89,32,619,639,417,25,46,21,38,0,141,162,1458,433,0,0.2514,0.3070,0.3842,646.1986,3.9671,0.1328,0.0000,0.6911,73.5537,0.0000
11,2010,100,0,2,1,0,6047,5533,1321,1217,1925,938,264,17,102,94,29,529,557,426,36,40,10,37,1,139,162,1458,383,0,0.2387,0.2961,0.3479,565.0487,3.4462,0.1092,0.0000,0.6440,76.4228,0.0000
11,2011,100,0,2,1,0,6227,5629,1326,1278,2005,896,294,23,113,92,49,533,557,505,62,34,33,24,2,100,162,1458,430,0,0.2356,0.3012,0.3562,608.2496,3.6422,0.1206,0.0000,0.6574,65.2482,0.0000
11,2012,100,0,2,1,0,6049,5458,1351,1231,2161,885,281,26,159,80,54,652,682,491,34,42,12,44,2,131,162,1458,466,0,0.2475,0.3122,0.3959,663.4894,4.1201,0.1484,0.0000,0.7081,59.7015,0.0000
11,2013,100,0,2,1,0,6113,5564,1237,1356,1977,803,270,22,142,36,29,562,583,459,31,35,10,42,3,114,162,1458,434,0,0.2223,0.2838,0.3553,557.0059,3.3258,0.1330,0.0000,0.6391,55.3846,0.0000
11,2014,100,0,2,1,0,6130,5611,1372,1293,2097,950,251,39,132,63,27,611,627,413,36,43,12,50,1,109,162,1458,422,0,0.2445,0.2988,0.3737,626.9979,3.8154,0.1292,0.0000,0.6726,70.0000,0.0000
11,2015,100,0,2,1,0,6115,5540,1377,1283,2236,901,271,27,178,60,20,664,688,458,45,57,14,45,1,118,162,1458,476,0,0.2486,0.3102,0.4036,694.2788,4.2994,0.1551,0.0000,0.7138,75.0000,0.0000
11,2016,100,0,2,1,0,6254,5687,1427,1339,2241,964,274,27,162,74,44,646,677,472,37,51,9,35,0,119,162,1458,463,0,0.2509,0.3122,0.3941,693.9755,4.1946,0.1431,0.0000,0.7063,62.7119,0.0000
11,2017,100,0,2,1,0,6133,5539,1321,1279,1972,952,219,18,132,107,41,563,589,513,50,38,9,33,1,119,162,1458,369,0,0.2385,0.3057,0.3560,608.5641,3.7175,0.1175,0.0000,0.6618,72.2973,0.0000
12,2000,100,0,0,1,0,6129,5544,1412,1041,2151,976,272,25,139,78,49,675,691,466,39,50,28,40,1,126,161,1449,436,0,0.2547,0.3161,0.3880,672.5192,4.1504,0.1333,0.0000,0.7041,61.4173,0.0000
12,2001,100,0,0,1,0,6271,5646,1432,1125,2204,973,284,37,138,154,51,672,699,480,56,65,27,52,1,139,162,1458,459,0,0.2536,0.3167,0.3904,698.9251,4.2095,0.1367,0.0000,0.7070,75.1220,0.0000
12,2002,100,0,0,1,0,6129,5605,1433,1048,2192,957,318,33,125,127,52,629,659,403,47,56,25,40,0,133,161,1449,476,0,0.2557,0.3100,0.3911,668.1391,4.0795,0.1354,0.0000,0.7010,70.9497,0.0000
12,2003,100,0,0,1,0,6176,5672,1494,970,2377,967,327,44,156,175,73,719,742,391,61,50,16,47,0,105,162,1458,527,0,0.2634,0.3141,0.4191,739.5445,4.5186,0.1557,0.0000,0.7332,70.5645,0.0000
12,2004,100,0,0,1,0,6308,5738,1536,1016,2350,1047,302,49,138,168,76,745,778,451,46,49,12,58,0,121,161,1449,489,0,0.2677,0.3234,0.4096,755.5993,4.5650,0.1419,0.0000,0.7329,68.8525,0.0000
12,2005,100,0,0,1,0,6128,5638,1433,1013,2260,945,296,45,147,138,45,672,703,360,43,66,20,44,0,125,162,1458,488,0,0.2542,0.3044,0.4009,679.2988,4.1318,0.1467,0.0000,0.7052,75.4098,0.0000
12,2006,100,0,0,1,0,6276,5713,1437,1194,2311,968,248,37,184,155,38,692,724,445,44,65,15,38,0,114,162,1458,469,0,0.2515,0.3110,0.4045,726.5574,4.3778,0.1530,0.0000,0.7155,80.3109,0.0000
12,2007,100,0,0,1,0,6184,5538,1420,1243,2239,955,275,26,164,153,53,689,720,522,41,68,15,41,0,133,162,1458,465,0,0.2564,0.3258,0.4043,734.5611,4.5489,0.1479,0.0000,0.7301,74.2718,0.0000
12,2008,100,0,0,1,0,6401,5625,1452,1329,2353,943,291,44,174,171,61,783,819,653,36,54,22,45,2,102,162,1458,509,0,0.2581,0.3386,0.4183,826.9785,5.0712,0.1602,0.0000,0.7569,73.7069,0.0000
12,2009,100,0,0,1,0,6336,5618,1403,1263,2253,919,288,26,170,169,55,712,728,618,35,48,11,41,0,93,162,1458,484,0,0.2497,0.3271,0.4010,767.6663,4.6947,0.1513,0.0000,0.7281,75.4464,0.0000
12,2010,100,0,0,1,0,6180,5494,1347,1282,2203,878,258,35,176,117,50,696,711,569,36,59,9,49,0,108,162,1458,469,0,0.2452,0.3200,0.4010,719.7202,4.4539,0.1558,0.0000,0.7210,70.0599,0.0000
12,2011,100,0,0,1,0,6320,5603,1390,1256,2270,890,292,36,172,109,46,734,766,572,67,76,16,52,1,96,162,1458,500,0,0.2481,0.3233,0.4051,754.0493,4.6031,0.1571,0.0000,0.7285,70.3226,0.0000
12,2012,100,0,0,1,0,6144,5490,1305,1303,2122,846,266,28,165,73,34,641,662,544,37,60,13,37,0,119,162,1458,459,0,0.2377,0.3114,0.3865,666.8970,4.1035,0.1488,0.0000,0.6979,68.2243,0.0000
12,2013,100,0,0,1,0,6114,5526,1369,1215,2127,922,280,23,144,33,12,616,639,501,37,41,13,33,0,137,162,1458,447,0,0.2477,0.3132,0.3849,662.6607,4.1112,0.1372,0.0000,0.6981,73.3333,0.0000
12,2014,100,0,0,1,0,6266,5645,1449,1199,2155,1009,298,18,124,45,22,632,666,496,20,79,8,36,2,171,162,1458,440,0,0.2567,0.3235,0.3818,685.6253,4.1759,0.1251,0.0000,0.7053,67.1642,0.0000
12,2015,100,0,0,1,0,6029,5484,1279,1327,2038,842,267,18,152,46,17,555,575,414,39,87,14,30,0,128,162,1458,437,0,0.2332,0.2959,0.3716,597.9506,3.6743,0.1384,0.0000,0.6676,73.0159,0.0000
12,2016,100,0,0,1,0,6051,5506,1258,1598,2155,781,256,22,199,53,24,559,579,437,38,72,11,24,1,103,162,1458,477,0,0.2285,0.2926,0.3914,629.7654,3.8557,0.1629,0.0000,0.6840,68.8312,0.0000
12,2017,100,0,0,1,0,6097,5507,1301,1564,2307,780,265,27,229,38,16,663,685,477,28,60,15,38,0,119,162,1458,521,0,0.2362,0.3022,0.4189,694.5681,4.2679,0.1827,0.0000,0.7211,70.3704,0.0000
13,2000,100,0,2,1,0,6397,5799,1625,920,2490,1114,318,32,161,69,29,763,794,480,42,42,24,51,1,152,162,1458,511,0,0.2802,0.3369,0.4294,826.7528,5.0389,0.1492,0.0000,0.7663,70.4082,0.0000
13,2001,100,0,2,1,0,6464,5820,1641,1044,2730,1063,307,31,240,56,22,916,944,515,50,59,18,52,0,143,162,1458,578,0,0.2820,0.3436,0.4691,929.7816,5.6874,0.1871,0.0000,0.8127,71.7949,0.0000
13,2002,100,0,2,1,0,6361,5736,1623,994,2714,1050,297,34,242,54,25,847,868,486,44,72,21,45,1,154,162,1458,573,0,0.2829,0.3441,0.4732,916.0220,5.6752,0.1902,0.0000,0.8172,68.3544,0.0000
13,2003,100,0,2,1,0,6222,5630,1463,1052,2454,941,272,31,219,35,18,765,787,456,26,75,14,46,1,118,162,1458,522,0,0.2599,0.3213,0.4359,786.8948,4.8696,0.1760,0.0000,0.7571,66.0377,0.0000
13,2004,100,0,2,1,0,6452,5851,1638,1139,2812,1017,326,37,258,58,29,907,934,489,33,46,15,48,3,117,162,1458,621,0,0.2800,0.3377,0.4806,944.6467,5.7679,0.2006,0.0000,0.8183,66.6667,0.0000
13,2005,100,0,2,1,0,6175,5633,1551,1037,2612,1008,265,38,240,51,27,813,837,438,31,46,17,39,2,142,162,1458,543,0,0.2753,0.3306,0.4637,841.9883,5.2783,0.1884,0.0000,0.7943,65.3846,0.0000
13,2006,100,0,2,1,0,6350,5727,1603,1039,2644,1025,334,25,219,42,26,855,879,506,34,58,22,37,0,143,162,1458,578,0,0.2799,0.3424,0.4617,891.8065,5.5328,0.1818,0.0000,0.8041,61.7647,0.0000
13,2007,100,0,2,1,0,6325,5703,1485,1215,2434,940,326,34,185,39,19,707,728,497,48,54,30,40,1,142,162,1458,545,0,0.2604,0.3235,0.4268,777.2355,4.7169,0.1664,0.0000,0.7503,67.2414,0.0000
