player_id,game_id,opponent_player_id,team_id,sac,balls,strikes,result,base1,base2,base3,Close,pinch,inning,run_diff,outs,sb,cs,rbi,r,spot
875,2432,17680,13,0,1,2,1,1,0,0,1,1,8,0,2,0,0,0,0,4
875,2443,18377,13,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,4
875,2443,18377,13,0,1,0,6,1,0,1,1,0,4,0,1,0,0,1,0,4
875,2443,17448,13,0,3,2,4,0,0,0,1,0,7,0,0,0,0,0,0,4
875,2448,17347,13,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,5
875,2448,18434,13,0,1,2,1,0,0,0,1,0,5,-3,0,0,0,0,0,5
875,2448,17045,13,0,1,2,1,0,0,0,1,0,7,-3,1,0,0,0,0,5
875,2453,16898,13,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,4
875,2453,16898,13,0,2,2,4,0,0,0,1,0,4,0,2,0,0,0,0,4
875,2453,16143,13,0,0,0,4,0,0,0,1,0,7,3,1,0,0,0,0,4
875,2464,17920,13,0,0,0,4,0,0,0,1,1,5,3,1,0,0,0,0,1
875,2464,17168,13,0,1,1,4,1,1,0,0,0,6,5,2,0,0,0,0,1
875,2464,18567,13,0,2,1,4,1,1,1,0,0,8,4,2,0,0,0,0,1
875,2470,16910,13,0,3,2,7,0,1,0,0,1,7,5,1,0,0,1,0,2
875,2480,16196,13,0,0,0,4,0,0,0,1,0,2,1,0,0,0,0,0,5
875,2480,16196,13,0,3,2,6,0,0,0,0,0,3,5,0,0,0,0,0,5
875,2480,15904,13,0,2,1,7,1,0,0,1,0,4,3,2,0,0,1,0,5
875,2493,17633,13,0,2,2,4,1,0,0,1,0,1,0,2,0,0,0,0,4
875,2493,17633,13,0,3,2,2,1,0,0,1,0,3,-1,2,0,0,0,0,4
875,2493,16342,13,0,0,0,5,0,0,0,1,0,5,-3,1,0,0,0,0,4
875,2496,17338,13,0,1,0,5,1,0,0,1,0,7,2,1,0,0,0,0,5
875,2503,17806,13,0,0,2,1,0,0,0,1,0,1,-3,1,0,0,0,0,5
875,2503,17806,13,0,1,1,5,0,0,0,1,0,3,0,2,0,0,0,0,5
875,2503,16914,13,0,2,1,5,1,0,0,1,0,5,-2,0,0,0,0,0,5
875,2512,17834,13,0,0,2,1,0,0,0,1,1,6,-1,2,0,0,0,0,2
875,2512,17960,13,0,0,1,6,0,0,0,1,0,9,-1,0,0,0,0,0,2
875,2520,18062,13,0,0,1,6,0,0,0,1,0,2,0,0,0,0,0,1,5
875,2520,17757,13,0,2,2,1,0,0,0,0,0,3,-6,0,0,0,0,0,5
875,2520,16062,13,0,0,1,4,0,0,0,0,0,5,-5,1,0,0,0,0,5
875,2528,18556,13,0,1,2,1,0,0,0,1,0,2,-3,0,0,0,0,0,5
875,2528,18556,13,0,3,2,2,1,0,0,1,0,3,-2,2,0,0,0,0,5
875,2528,15717,13,0,0,1,5,1,0,0,1,0,5,-1,1,0,0,0,0,5
875,2530,18487,13,0,1,2,1,1,0,0,1,1,6,-2,2,0,0,0,0,2
875,2530,18432,13,0,0,0,5,1,1,0,1,0,8,-2,2,0,0,0,0,2
875,2543,17939,13,0,2,2,1,0,0,1,1,0,1,-1,2,0,0,0,0,5
875,2543,17939,13,0,1,1,5,0,1,1,1,0,3,-1,2,0,0,0,0,5
875,2543,18136,13,0,2,2,1,0,0,0,1,0,6,0,1,0,0,0,0,5
875,2545,17959,13,0,0,0,6,0,0,0,1,0,2,0,1,0,0,0,1,6
875,2545,17959,13,0,0,1,5,1,0,0,1,0,3,2,1,0,0,0,0,6
875,2545,17959,13,0,0,2,1,1,0,1,1,0,4,3,2,0,0,0,0,6
875,2553,15383,13,0,2,2,4,0,0,0,1,0,2,3,0,0,0,0,0,5
875,2553,15383,13,0,1,0,4,0,0,0,0,0,4,5,0,0,0,0,0,5
875,2553,18073,13,0,3,2,2,0,1,0,0,0,6,7,1,0,0,0,0,5
875,2561,17417,13,0,1,1,5,1,0,0,1,1,7,-1,2,0,0,0,0,4
875,2570,18102,13,0,0,0,4,0,0,0,1,1,7,0,1,0,0,0,0,1
875,2570,18067,13,0,3,2,5,0,0,1,1,0,9,1,2,0,0,0,0,1
875,2577,17344,13,0,0,2,1,0,0,0,1,0,2,-2,0,0,0,0,0,5
875,2577,17344,13,0,2,2,5,0,0,0,1,0,4,-1,1,0,0,0,0,5
875,2577,17781,13,0,3,1,5,0,0,0,1,0,6,-1,0,0,0,0,0,5
875,2580,17014,13,0,1,1,9,1,0,0,1,1,7,-2,2,0,0,2,1,3
875,2603,18435,13,0,1,2,4,0,0,0,0,1,8,10,2,0,0,0,0,2
875,2609,17792,13,0,3,2,5,0,0,0,1,0,1,3,0,0,0,0,0,4
875,2609,18059,13,0,2,2,1,0,1,0,0,0,2,4,2,0,0,0,0,4
875,2609,16182,13,0,1,0,4,0,0,0,1,0,5,1,0,0,0,0,0,4
876,2432,17680,13,0,2,2,5,0,0,0,1,0,9,0,0,0,0,0,0,5
876,2443,16811,13,0,1,1,6,1,1,1,1,1,9,-2,1,0,0,1,1,9
876,2453,16324,13,0,0,0,9,0,1,0,1,1,9,2,2,0,0,2,1,5
876,2453,18502,13,0,0,1,6,1,1,1,1,0,10,-1,2,0,0,1,0,5
876,2464,17168,13,0,1,1,4,0,0,0,1,0,6,3,0,0,0,0,0,4
876,2464,17168,13,0,2,0,4,0,0,0,0,0,7,5,2,0,0,0,0,4
876,2470,16910,13,0,1,2,1,0,0,0,0,1,8,4,2,0,0,0,0,7
876,2480,18035,13,0,1,1,7,0,0,0,1,1,6,2,0,0,0,0,1,3
876,2493,18654,13,0,2,1,4,1,0,1,1,1,7,-1,2,0,0,0,0,7
876,2496,16063,13,0,0,2,7,1,1,0,1,1,7,2,2,0,0,2,0,7
876,2503,16914,13,0,2,0,6,0,0,0,1,1,6,-2,1,0,0,0,0,2
876,2512,17863,13,0,3,2,6,0,0,0,1,1,7,-1,1,0,0,0,0,4
876,2520,17670,13,0,0,0,7,1,1,1,0,0,6,-7,2,0,0,2,1,5
876,2520,17670,13,0,1,0,5,0,0,0,0,0,8,-9,2,0,0,0,0,5
876,2528,17022,13,0,0,0,5,0,0,0,1,1,7,-3,1,0,0,0,0,6
876,2528,18210,13,0,0,0,7,1,1,0,0,0,9,-5,1,0,0,1,0,6
876,2530,18432,13,0,2,2,1,0,0,0,1,1,8,-2,0,0,0,0,0,7
876,2530,18665,13,0,0,2,1,1,0,0,0,0,9,-4,1,0,0,0,0,7
876,2543,17447,13,0,2,0,7,0,0,0,1,1,8,1,2,0,0,0,0,6
876,2545,18103,13,0,2,2,5,1,1,1,0,1,5,4,2,0,0,0,0,4
876,2553,18466,13,0,2,0,5,1,0,0,0,1,8,12,1,0,0,0,0,7
876,2561,17994,13,0,0,2,1,0,0,0,1,1,8,-1,0,0,0,0,0,5
876,2570,18067,13,0,3,2,4,0,1,0,1,1,9,1,0,0,0,0,0,8
876,2577,17380,13,0,3,2,5,1,1,0,1,1,9,-3,0,0,0,0,0,2
876,2580,18448,13,0,2,0,7,0,0,0,0,1,8,-4,0,0,0,0,0,6
876,2593,18654,13,0,0,2,5,0,0,0,0,1,7,6,0,0,0,0,0,4
876,2593,18598,13,0,2,1,4,1,1,0,0,0,8,7,2,0,0,0,0,4
876,2603,15270,13,0,2,2,1,0,0,1,0,1,9,16,2,0,0,0,0,6
876,2609,18290,13,0,1,2,1,0,1,1,1,1,7,1,1,0,0,0,0,5
2611,2678,18445,25,0,1,0,7,0,0,0,1,0,3,0,0,0,0,0,1,9
2611,2768,17859,25,0,2,2,1,0,0,0,1,0,3,1,0,0,0,0,0,9
2611,2814,15966,25,0,2,2,1,0,0,0,1,0,3,0,1,0,0,0,0,9
10365,2432,18457,3,0,3,2,1,0,0,0,1,1,8,-1,1,0,0,0,0,4
10365,2432,18294,3,0,0,0,4,1,1,1,1,0,10,-1,0,0,0,0,0,4
10365,2444,17587,3,0,3,1,4,0,0,0,0,1,9,5,1,0,0,0,0,9
10365,2454,17527,3,0,3,2,1,0,0,0,1,1,8,-1,2,0,0,0,0,6
10365,2463,18159,3,0,2,2,4,1,0,0,1,1,7,2,0,0,0,0,0,8
10365,2471,18494,3,0,0,0,5,1,0,0,0,1,6,-5,0,0,0,0,0,4
10365,2471,17896,3,0,2,0,4,1,1,1,0,0,7,-5,2,0,0,0,0,4
10365,2495,16210,3,0,0,0,7,1,0,0,1,0,8,0,2,0,0,0,0,6
10365,2495,18673,3,0,2,2,1,0,0,0,1,0,11,-1,0,0,0,0,0,6
10365,2511,16324,3,0,3,2,1,0,0,0,1,1,10,0,0,0,0,0,0,7
10365,2521,16359,3,0,1,2,1,1,0,0,0,1,6,-8,2,0,0,0,0,5
10365,2527,16194,3,0,0,2,6,0,0,0,0,1,8,4,0,0,0,0,1,8
10365,2531,15904,3,0,1,1,6,1,0,0,0,0,9,-6,2,0,0,0,0,5
10365,2544,17038,3,0,1,2,1,0,0,0,1,1,8,1,2,0,0,0,0,6
10365,2560,18237,3,0,1,0,4,0,0,0,0,1,8,4,0,0,0,0,0,6
10365,2576,17642,3,0,0,2,1,1,0,0,1,0,9,0,1,0,0,0,0,7
10365,2581,16480,3,0,2,0,5,1,1,1,0,1,7,-5,2,0,0,0,0,7
10365,2592,18476,3,0,1,2,5,0,0,0,1,1,8,2,0,0,0,0,0,5
10365,2604,18504,3,0,1,2,1,0,1,0,0,1,8,4,2,0,0,0,0,5
10889,2651,18420,16,0,0,0,4,0,0,0,1,1,9,-2,1,0,0,0,0,2
10889,2659,17777,16,0,2,2,10,0,0,0,0,1,9,-4,1,0,0,0,0,5
10889,2663,17779,16,0,0,0,4,1,0,1,1,1,8,1,2,0,0,0,0,9
10889,2672,18472,16,0,2,1,5,0,0,0,1,1,7,-2,1,0,0,0,0,2
10889,2678,18636,16,0,0,1,4,1,0,0,0,1,8,-5,1,0,0,0,0,3
10889,2689,16077,16,0,1,0,4,1,1,0,1,1,7,-1,0,0,0,0,0,2
10889,2689,18489,16,0,0,1,4,0,1,0,0,0,8,-5,2,0,0,0,0,2
10889,2694,17691,16,0,0,1,4,1,0,0,1,1,6,-1,2,0,0,0,0,1
10889,2700,18600,16,0,0,0,4,1,0,1,1,1,9,-3,1,0,0,0,0,6
10889,2712,16915,16,0,1,2,4,0,0,0,0,1,9,4,1,0,0,0,0,4
10889,2726,18451,16,0,0,0,5,0,0,0,1,1,8,-2,0,0,0,0,0,1
10889,2739,17030,16,0,2,2,4,1,0,0,0,1,5,-5,2,0,0,0,0,2
10889,2742,18614,16,0,1,2,1,0,0,0,0,1,9,-19,0,0,0,0,0,6
10889,2757,18261,16,0,0,2,1,0,0,0,0,1,9,-4,0,0,0,0,0,6
10889,2771,16092,16,0,0,1,4,0,0,0,1,1,4,2,0,0,0,0,0,9
10889,2775,18675,16,0,2,0,4,0,0,0,1,1,8,-3,1,0,0,0,0,4
10889,2782,17559,16,0,0,1,4,0,0,0,1,1,10,0,1,0,0,0,0,2
10889,2791,16077,16,0,1,1,6,1,1,1,1,1,6,3,2,0,0,2,0,1
10889,2799,15714,16,0,0,1,6,1,1,0,0,1,6,-5,1,0,0,0,1,9
10889,2811,17169,16,0,0,0,5,0,0,0,0,1,8,4,0,0,0,0,0,3
10889,2820,17060,16,0,0,0,4,0,0,0,1,1,8,-1,0,0,0,0,0,4
11770,2648,17209,28,0,3,2,2,1,1,1,1,1,6,1,1,0,0,1,1,9
11770,2649,18217,28,0,3,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2649,18217,28,0,2,2,9,1,0,0,1,0,2,-1,2,0,0,2,1,1
11770,2649,17672,28,0,3,0,2,0,0,0,1,0,5,0,0,0,0,0,0,1
11770,2659,18362,28,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2659,18362,28,0,1,2,5,0,0,0,1,0,3,0,0,0,0,0,0,1
11770,2659,18362,28,0,2,1,4,0,0,1,1,0,4,0,1,0,0,1,0,1
11770,2665,17207,28,0,3,1,4,0,0,0,1,0,1,-2,0,0,0,0,0,1
11770,2665,17207,28,0,1,1,4,0,0,0,0,0,4,-4,0,0,0,0,0,1
11770,2665,16920,28,0,0,0,6,1,1,1,1,0,5,-3,2,0,0,2,1,1
11770,2676,18381,28,0,1,2,4,0,1,0,1,0,1,-2,2,0,0,0,0,6
11770,2676,18381,28,0,2,1,6,0,0,0,1,0,4,-1,0,0,0,0,1,6
11770,2676,18507,28,0,1,2,9,1,0,0,1,0,5,-3,1,0,0,2,1,6
11770,2681,16198,28,0,1,1,5,0,0,0,1,0,1,-1,0,0,0,0,0,1
11770,2681,16198,28,0,1,1,4,0,0,1,0,0,3,-5,2,0,0,0,0,1
11770,2681,16057,28,0,0,1,5,0,1,0,0,0,6,-6,0,0,0,0,0,1
11770,2686,17729,28,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2686,17729,28,0,1,2,7,0,0,0,1,0,3,-1,0,0,0,0,1,1
11770,2686,17729,28,0,0,0,4,0,1,0,1,0,4,-3,2,0,0,0,0,1
11770,2697,18105,28,0,3,1,2,0,0,0,1,0,1,-2,0,0,0,0,0,1
11770,2697,18105,28,0,1,2,1,0,0,0,1,0,3,-1,0,0,0,0,0,1
11770,2697,18420,28,0,2,2,6,0,0,0,1,0,5,-1,1,0,1,0,0,1
11770,2709,18553,28,0,2,2,4,1,1,0,1,0,1,0,2,0,0,0,0,5
11770,2709,18553,28,0,2,1,4,0,0,1,1,0,3,1,2,0,0,1,0,5
11770,2709,18019,28,0,3,2,2,0,0,1,0,0,5,4,2,0,0,0,0,5
11770,2713,18331,28,0,3,0,2,0,0,0,1,0,1,-1,0,0,0,0,1,1
11770,2713,18331,28,1,1,0,5,0,0,1,1,0,2,2,1,0,0,1,0,1
11770,2713,18331,28,0,0,0,5,0,1,0,1,0,4,3,1,0,0,0,0,1
11770,2719,2611,28,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2719,2611,28,0,0,0,7,1,1,1,1,0,2,-2,1,0,0,2,1,1
11770,2719,18513,28,0,1,0,4,0,0,0,0,0,3,-5,2,0,0,0,0,1
11770,2729,16779,28,0,1,1,4,0,0,0,1,0,2,-2,1,0,0,0,0,5
11770,2729,16779,28,0,0,0,7,0,0,0,1,0,4,-2,2,0,0,0,0,5
11770,2729,17149,28,0,0,1,4,1,0,0,1,0,7,-2,0,0,0,0,0,5
11770,2736,16980,28,0,1,1,4,0,0,0,1,1,8,3,2,0,0,0,0,4
11770,2745,18286,28,0,0,0,6,0,0,0,1,0,1,-2,0,1,0,0,0,1
11770,2745,18286,28,0,0,2,5,0,0,0,1,0,3,-3,1,0,0,0,0,1
11770,2745,16568,28,0,1,0,6,0,0,0,1,0,5,-3,0,0,0,0,0,1
11770,2747,18292,28,0,1,0,6,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2747,18292,28,0,1,1,6,0,0,0,1,0,3,1,0,0,0,0,1,1
11770,2747,17169,28,0,2,1,6,0,0,0,1,0,4,-2,0,0,0,0,0,1
11770,2759,17615,28,0,2,2,1,0,0,1,1,0,1,0,2,0,0,0,0,4
11770,2759,17615,28,0,2,2,4,0,0,0,1,0,4,3,0,0,0,0,0,4
11770,2759,18252,28,0,0,1,5,1,0,0,1,0,6,2,0,0,0,0,0,4
11770,2762,17500,28,0,3,0,2,0,1,1,1,1,7,0,0,0,0,0,1,7
11770,2762,16290,28,0,1,0,5,1,0,0,1,0,8,3,2,0,0,0,0,7
11770,2769,18546,28,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2769,18546,28,0,1,2,1,0,0,0,1,0,3,1,1,0,0,0,0,1
11770,2769,16675,28,0,2,1,6,1,0,0,1,0,5,1,2,0,0,0,0,1
11770,2778,17891,28,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2778,17891,28,0,0,0,6,0,0,0,1,0,3,-2,2,0,0,0,0,1
11770,2778,18214,28,0,0,1,6,0,0,0,0,0,6,-8,0,0,0,0,1,1
11770,2786,17847,28,0,3,2,5,0,0,0,1,0,2,0,0,0,0,0,0,4
11770,2786,17847,28,0,1,1,4,1,1,0,1,0,3,-1,0,0,0,0,0,4
11770,2786,17693,28,0,1,0,4,0,0,0,1,0,5,-2,2,0,0,0,0,4
11770,2794,18329,28,0,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2794,18329,28,0,3,2,4,1,0,0,1,0,3,1,0,0,0,0,0,1
11770,2794,17192,28,0,3,1,9,1,0,0,1,0,6,0,0,0,0,2,1,1
11770,2796,18196,28,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,1,1
11770,2796,18196,28,0,0,2,5,0,1,0,1,0,2,-1,1,0,0,0,0,1
11770,2796,18196,28,0,2,1,6,0,0,0,1,0,4,-1,2,0,1,0,0,1
11770,2810,18657,28,0,1,0,4,0,0,0,1,0,2,0,1,0,0,0,0,6
11770,2810,18657,28,0,3,2,1,1,0,1,1,0,4,-1,1,0,0,0,0,6
11770,2810,16921,28,0,0,0,7,0,0,0,1,0,7,-1,0,0,0,0,0,6
11770,2819,16301,28,0,1,2,5,0,0,0,1,0,1,0,0,0,0,0,0,1
11770,2819,16301,28,0,0,0,4,0,1,0,1,0,3,2,2,0,0,0,0,1
11770,2819,17569,28,0,0,2,1,0,0,0,1,0,6,2,1,0,0,0,0,1
15370,2445,16062,1,0,2,0,4,0,0,0,1,1,8,-1,0,0,0,0,0,2
15370,2451,18034,1,0,1,0,6,1,0,0,1,0,1,0,1,0,0,0,0,3
15370,2451,18034,1,0,2,2,6,0,0,0,1,0,4,1,0,0,0,0,1,3
15370,2451,18646,1,0,0,1,4,1,1,0,1,0,5,0,2,0,0,0,0,3
15370,2459,18476,1,0,1,0,6,0,0,0,1,1,8,-1,2,0,0,0,0,2
15370,2463,17612,1,0,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,3
15370,2463,17612,1,0,1,2,4,0,0,0,1,0,3,2,2,0,0,0,0,3
15370,2463,17167,1,0,0,1,9,0,0,0,1,0,5,2,1,0,0,1,1,3
15370,2473,16396,1,0,3,2,2,0,0,0,1,0,2,1,1,0,0,0,0,6
15370,2473,16396,1,0,1,0,4,0,0,0,1,0,4,2,0,0,0,0,0,6
15370,2473,18606,1,0,0,2,6,1,0,0,1,0,6,3,0,0,0,0,0,6
15370,2475,18151,1,0,2,2,6,1,0,0,1,0,1,0,2,0,0,0,0,4
15370,2475,18151,1,0,3,2,2,0,0,0,1,0,4,1,0,0,0,0,1,4
15370,2475,18358,1,0,0,1,5,0,0,0,0,0,5,-4,1,0,0,0,0,4
15370,2487,17903,1,0,2,1,5,0,0,0,1,0,1,-1,2,0,0,0,0,3
15370,2487,17903,1,0,3,2,2,0,0,0,1,0,4,-1,2,0,0,0,1,3
15370,2487,18469,1,0,1,1,5,0,0,0,1,0,6,0,2,0,0,0,0,3
15370,2494,17733,1,0,1,0,6,0,1,0,1,1,7,-2,2,0,0,0,1,3
15370,2500,16197,1,0,1,1,4,0,0,0,1,0,2,0,2,0,0,0,0,6
15370,2500,16197,1,0,0,0,5,0,0,0,1,0,4,-2,1,0,0,0,0,6
15370,2500,18574,1,0,0,1,5,0,0,0,1,0,7,0,0,0,0,0,0,6
15370,2508,16388,1,0,1,2,6,1,0,0,1,0,1,0,2,0,0,0,0,4
15370,2508,16388,1,0,3,2,5,0,0,0,1,0,4,0,1,0,0,0,0,4
15370,2508,15904,1,0,2,0,5,0,0,0,1,0,6,3,1,0,0,0,0,4
15370,2512,15528,1,0,2,1,4,0,0,0,1,0,2,0,1,0,0,0,0,5
15370,2512,15528,1,0,2,1,4,0,1,1,1,0,4,0,2,0,0,0,0,5
15370,2512,17949,1,0,0,0,9,0,0,0,1,0,6,-2,1,0,0,1,1,5
15370,2522,18020,1,0,0,0,4,0,0,0,0,1,8,-4,2,0,0,0,0,3
15370,2524,16113,1,0,0,0,5,0,0,0,1,0,1,-1,2,0,0,0,0,4
15370,2524,16113,1,0,0,0,6,0,0,0,1,0,4,2,0,0,0,0,1,4
15370,2524,17338,1,0,1,1,5,1,0,0,1,0,5,1,0,0,0,0,0,4
15370,2536,16288,1,0,2,2,4,0,0,0,1,0,1,1,1,0,0,0,0,3
15370,2536,16288,1,0,0,1,6,0,1,1,1,0,3,0,1,0,0,2,1,3
15370,2536,18290,1,0,0,0,4,0,1,0,1,0,5,0,1,0,0,0,0,3
15370,2550,17757,1,0,2,1,4,0,0,0,1,1,6,-3,2,0,0,0,0,2
15370,2557,18595,1,0,0,1,5,0,0,0,0,1,7,-4,1,0,0,0,0,1
15370,2562,14736,1,0,1,0,6,0,0,0,1,0,2,-1,0,0,0,0,0,5
15370,2562,14736,1,1,2,1,5,1,1,1,1,0,3,-2,1,0,0,1,0,5
15370,2562,17707,1,0,0,0,6,0,1,0,1,0,5,-3,0,0,0,0,1,5
15370,2571,16799,1,0,2,0,4,0,1,1,1,0,1,1,0,0,0,1,0,4
15370,2571,16799,1,0,1,1,5,0,0,0,1,0,3,2,2,0,0,0,0,4
15370,2571,18628,1,0,0,1,4,1,0,1,1,0,5,1,2,0,0,0,0,4
15370,2574,18377,1,0,0,1,5,1,1,0,1,0,1,0,2,0,0,0,0,5
15370,2574,18377,1,0,1,1,6,0,0,0,1,0,3,-1,2,0,0,0,0,5
15370,2574,18606,1,0,3,1,2,0,0,0,1,0,6,-1,1,0,0,0,0,5
15370,2585,18528,1,0,0,1,4,1,1,1,1,1,6,0,1,0,0,0,1,1
15370,2585,18447,1,0,3,2,1,0,1,0,1,0,8,2,0,0,0,0,0,1
15370,2586,16898,1,0,0,0,4,0,0,0,1,0,1,-2,2,0,0,0,0,5
15370,2586,16898,1,0,2,0,4,0,0,0,0,0,4,5,2,0,0,0,0,5
15370,2586,18046,1,0,0,1,6,1,0,0,0,0,6,7,2,0,0,0,1,5
15370,2599,16519,1,0,1,2,1,0,0,0,1,0,2,1,1,0,0,0,0,5
15370,2599,16519,1,0,3,2,2,0,0,0,1,0,4,-1,1,0,0,0,0,5
15370,2599,17920,1,0,2,1,5,1,0,0,0,0,6,8,1,0,0,0,0,5
15370,2606,16334,1,0,1,2,1,1,0,0,1,1,7,-1,2,0,0,0,0,9
15370,2611,16353,1,0,0,2,1,0,1,0,0,1,5,-6,2,0,0,0,0,2
15370,2611,17933,1,0,1,1,4,0,1,0,0,0,8,-5,0,0,0,0,0,2
15404,2647,18057,20,0,2,2,6,0,0,0,1,1,7,-2,2,0,0,0,1,1
15404,2647,18205,20,0,2,2,1,0,0,0,0,0,9,-5,2,0,0,0,0,1
15404,2649,18368,20,0,1,1,4,0,1,0,1,0,1,0,1,0,0,0,0,3
15404,2649,18368,20,0,1,2,1,0,0,0,1,0,3,1,0,0,0,0,0,3
15404,2649,17376,20,0,1,2,1,0,0,0,1,0,5,0,0,0,0,0,0,3
15404,2660,18644,20,0,0,1,5,0,1,0,1,0,1,0,1,0,0,0,0,3
15404,2660,18644,20,0,1,0,4,0,0,0,1,0,4,0,2,0,0,0,0,3
15404,2660,17902,20,0,3,2,6,0,0,0,1,0,7,1,0,0,0,0,0,3
15404,2664,15522,20,0,2,0,7,1,1,0,1,0,1,0,1,0,0,1,1,4
15404,2664,15522,20,0,2,2,4,0,0,1,0,0,2,4,0,0,0,0,0,4
15404,2664,17569,20,1,1,0,5,1,1,1,0,0,3,4,1,0,0,1,0,4
15404,2670,17450,20,0,0,1,4,0,1,0,1,1,6,0,2,0,0,0,0,9
15404,2680,18333,20,0,0,0,4,0,0,0,1,1,4,1,1,0,0,0,0,9
15404,2687,18354,20,0,1,2,5,0,0,0,1,1,8,-2,0,0,0,0,0,1
15404,2696,17999,20,0,0,1,5,1,1,1,1,1,4,1,2,0,0,0,0,9
15404,2698,18262,20,0,0,0,4,1,0,0,0,1,6,12,2,0,0,0,0,6
15404,2698,17700,20,0,1,2,4,0,1,0,0,0,8,11,2,0,0,0,0,6
15404,2712,18532,20,0,0,2,6,0,1,1,1,1,7,1,2,0,0,2,1,4
15404,2720,18451,20,0,0,2,4,0,0,0,1,1,7,-2,2,0,0,0,0,2
15404,2728,16533,20,0,1,2,4,1,0,0,0,1,6,4,0,0,0,0,0,9
15404,2737,18160,20,0,3,2,6,0,0,0,1,1,7,2,2,0,0,0,0,3
15404,2748,18519,20,0,0,0,4,0,0,0,1,1,5,1,2,0,0,0,0,9
15404,2761,16673,20,0,0,0,4,0,0,0,1,1,7,0,2,0,0,0,0,3
15404,2761,16929,20,0,2,2,4,1,1,0,1,0,9,-3,0,0,0,0,0,3
15404,2770,17974,20,0,3,1,2,1,1,0,0,1,7,6,0,0,0,0,0,2
15404,2777,18636,20,0,0,0,7,0,0,0,1,1,8,-3,2,0,0,0,0,1
15404,2787,16943,20,0,0,2,4,0,0,1,0,1,7,-4,1,0,0,0,0,2
15404,2787,17227,20,0,1,1,4,1,0,1,0,0,9,-5,1,0,0,0,0,2
15404,2793,18444,20,0,1,1,6,0,0,0,0,1,8,-4,0,0,0,0,1,3
15404,2793,17691,20,0,2,2,6,0,0,0,1,0,9,-1,2,0,0,0,1,3
15404,2797,18311,20,0,1,1,5,0,0,0,1,1,7,-1,2,0,0,0,0,3
15404,2797,18600,20,0,2,2,6,1,1,0,1,0,9,-1,2,0,0,1,0,3
15404,2808,17684,20,0,2,2,5,1,0,1,0,1,4,7,2,0,0,0,0,1
15404,2820,17487,20,0,0,0,6,0,0,0,1,0,2,0,1,0,0,0,0,6
15404,2820,17487,20,0,2,2,4,0,0,1,1,0,4,-1,1,0,0,1,0,6
15404,2820,17318,20,0,0,1,6,0,0,0,1,0,7,-2,0,1,0,0,1,6
15409,2433,18476,21,0,1,0,4,0,0,0,1,1,7,0,2,0,0,0,0,9
15409,2444,18628,21,0,0,0,9,1,1,1,1,1,7,3,2,0,0,4,1,4
15409,2446,17667,21,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,4
15409,2446,17667,21,0,2,2,4,0,1,0,1,0,4,0,2,0,0,0,0,4
15409,2446,18052,21,0,3,2,4,0,0,0,1,0,6,1,1,0,0,0,0,4
15409,2455,17618,21,0,0,0,6,0,0,0,1,0,8,2,0,0,0,0,0,3
15409,2462,17994,21,0,1,2,1,0,0,0,1,0,7,2,0,0,0,0,0,3
15409,2472,17464,21,0,3,1,5,1,0,0,1,0,1,-1,0,0,0,0,0,3
15409,2472,17464,21,0,2,1,5,0,0,0,0,0,3,5,0,0,0,0,0,3
15409,2472,17880,21,0,0,0,5,0,0,0,0,0,5,5,2,0,0,0,0,3
15409,2478,17139,21,0,1,1,7,1,0,0,1,0,2,0,2,0,0,1,0,7
15409,2478,17139,21,0,2,0,4,0,1,0,1,0,4,1,2,0,0,0,0,7
15409,2478,17380,21,0,3,2,1,1,1,0,1,0,6,3,1,0,0,0,0,7
15409,2482,18194,21,0,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,3
15409,2482,18194,21,0,1,0,6,1,1,0,1,0,3,1,0,0,0,0,0,3
15409,2482,17716,21,0,2,0,5,0,0,0,1,0,5,1,1,0,0,0,0,3
15409,2493,17553,21,0,3,2,1,1,0,1,1,1,7,-1,2,0,0,0,0,2
15409,2493,18200,21,0,0,0,4,1,0,0,0,0,9,-5,2,0,0,0,0,2
15409,2505,15859,21,0,2,1,5,0,1,0,1,1,9,1,2,0,0,0,0,5
15409,2510,16182,21,0,1,2,1,1,1,0,1,1,8,-3,2,0,0,0,0,4
15409,2522,18037,21,0,1,1,5,0,1,0,1,0,1,0,0,0,0,0,0,2
15409,2522,18037,21,0,1,2,1,0,0,0,1,0,3,-2,0,0,0,0,0,2
15409,2522,17719,21,0,2,1,6,1,0,0,1,0,5,-2,2,0,0,0,0,2
